iid,id,gender,wave,pid,match,int_corr,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,undergra,race,imprace,income,goal,date,go_out,career,shar4_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,attr5_1,sinc5_1,intel5_1,fun5_1,amb5_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,match_es,attr1_s,sinc1_s,intel1_s,fun1_s,amb1_s,shar1_s,attr3_s,sinc3_s,intel3_s,fun3_s,amb3_s,satis_2,attr7_2,sinc7_2,intel7_2,fun7_2,amb7_2,shar7_2,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr4_2,sinc4_2,intel4_2,fun4_2,amb4_2,shar4_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2,attr3_2,sinc3_2,intel3_2,fun3_2,amb3_2,attr5_2,sinc5_2,intel5_2,fun5_2,date_3,attr1_3,sinc1_3,intel1_3,fun1_3,amb1_3,shar1_3,attr7_3,sinc7_3,intel7_3,fun7_3,amb7_3,shar7_3,attr4_3,sinc4_3,intel4_3,fun4_3,amb4_3,shar4_3,attr2_3,sinc2_3,intel2_3,fun2_3,amb2_3,shar2_3,attr3_3,sinc3_3,intel3_3,fun3_3,amb3_3,attr5_3,sinc5_3,intel5_3,fun5_3,amb5_3
166,9,1,7,155,0,0.44,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,8.00,7.00,7.00,6.00,6.00,5.00,5.00,5.00,2,26,Business,8.00,,6,1,80,006.00,5,5,2,Finance,7,21.74,15.22,15.22,15.22,17.39,15.22,7,7,7,7,7,,,,,,1,7.00,7.00,7.00,7.00,,,7.00,2.00,1,1.00,22.22,22.22,22.22,22.22,5.56,5.56,6.00,6.00,6.00,6,6,2,,,,,,,25.00,20.00,20.00,25.00,5.00,5.00,10,7,5,8,5,7,19.15,19.15,14.89,14.89,21.28,10.64,7,7,7,7,5,,,,,1,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,,,,
166,9,1,7,156,0,0.28,30,1,14.00,18.00,16.00,18.00,18.00,16.00,0,7.00,6.00,10.00,9.00,10.00,6.00,7.00,6.00,2,26,Business,8.00,,6,1,80,006.00,5,5,2,Finance,7,21.74,15.22,15.22,15.22,17.39,15.22,7,7,7,7,7,,,,,,1,7.00,7.00,7.00,7.00,,,7.00,2.00,1,1.00,22.22,22.22,22.22,22.22,5.56,5.56,6.00,6.00,6.00,6,6,2,,,,,,,25.00,20.00,20.00,25.00,5.00,5.00,10,7,5,8,5,7,19.15,19.15,14.89,14.89,21.28,10.64,7,7,7,7,5,,,,,1,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,,,,
166,9,1,7,157,0,0.36,28,4,14.29,16.33,16.33,18.37,18.37,16.33,0,6.00,7.00,7.00,7.00,7.00,6.00,7.00,7.00,2,26,Business,8.00,,6,1,80,006.00,5,5,2,Finance,7,21.74,15.22,15.22,15.22,17.39,15.22,7,7,7,7,7,,,,,,1,8.00,8.00,8.00,8.00,,,8.00,3.00,0,1.00,22.22,22.22,22.22,22.22,5.56,5.56,6.00,6.00,6.00,6,6,2,,,,,,,25.00,20.00,20.00,25.00,5.00,5.00,10,7,5,8,5,7,19.15,19.15,14.89,14.89,21.28,10.64,7,7,7,7,5,,,,,1,16.67,16.67,16.67,16.67,16.67,16.67,,,,,,,7,7,7,7,7,7,7,7,7,7,7,,7,7,7,7,7,,,,
167,10,1,7,142,1,-0.63,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,7.00,6.00,7.00,6.00,4.00,4.00,6.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,143,0,0.13,33,2,8.33,20.83,20.83,14.58,16.67,18.75,0,5.00,6.00,7.00,6.00,4.00,,5.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,3.00,7.00,6.00,4.00,5.00,2.00,3.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,144,0,0.38,23,2,16.00,16.00,16.00,18.00,18.00,16.00,0,6.00,7.00,8.00,7.00,7.00,7.00,6.00,6.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,4.00,6.00,5.00,4.00,5.00,6.00,3.00,3.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,145,0,-0.20,24,2,11.36,18.18,22.73,18.18,11.36,18.18,0,10.00,9.00,9.00,8.00,7.00,4.00,8.00,1.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,2.00,6.00,6.00,4.00,5.00,5.00,3.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,146,0,0.04,36,2,18.18,18.18,18.18,18.18,13.64,13.64,0,5.00,7.00,8.00,7.00,,,6.00,3.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,3.00,6.00,8.00,2.00,5.00,3.00,3.00,1.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,147,0,0.36,26,4,18.00,18.00,20.00,18.00,16.00,10.00,0,6.00,6.00,6.00,6.00,6.00,5.00,6.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,3.00,6.00,5.00,8.00,2.00,4.00,5.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,148,0,0.14,27,4,15.09,16.98,16.98,18.87,18.87,13.21,0,3.00,8.00,8.00,5.00,8.00,2.00,6.00,1.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,6.00,5.00,6.00,5.00,4.00,3.00,5.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,149,0,0.26,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,4.00,6.00,7.00,7.00,5.00,8.00,5.00,7.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,6.00,6.00,6.00,5.00,4.00,4.00,7.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,150,1,0.39,31,2,12.00,20.00,20.00,20.00,14.00,14.00,1,7.00,7.00,8.00,8.00,8.00,8.00,7.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,7.00,5.00,6.00,7.00,5.00,4.00,6.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,151,0,0.19,28,2,14.55,16.36,18.18,18.18,16.36,16.36,0,6.00,3.00,6.00,5.00,4.00,7.00,3.00,3.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,8.00,8.00,5.00,4.00,3.00,4.00,7.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,152,1,-0.17,27,4,14.00,20.00,20.00,14.00,18.00,14.00,1,7.00,9.00,8.00,8.00,8.00,7.00,,8.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,7.00,8.00,8.00,6.00,5.00,3.00,7.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,153,0,0.05,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,5.00,6.00,7.00,7.00,,5.00,5.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,0,4.00,8.00,6.00,5.00,6.00,4.00,4.00,2.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,154,0,0.71,27,2,15.38,17.31,17.31,17.31,17.31,15.38,0,8.00,8.00,8.00,8.00,8.00,8.00,8.00,3.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,5.00,7.00,7.00,6.00,6.00,6.00,6.00,5.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,155,0,0.13,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,5.00,5.00,6.00,6.00,6.00,3.00,4.00,4.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,6.00,6.00,5.00,4.00,4.00,3.00,6.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,156,0,-0.05,30,1,14.00,18.00,16.00,18.00,18.00,16.00,0,6.00,9.00,10.00,6.00,9.00,4.00,6.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,7.00,6.00,6.00,5.00,6.00,4.00,6.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,10,1,7,157,0,0.60,28,4,14.29,16.33,16.33,18.37,18.37,16.33,0,4.00,5.00,5.00,6.00,3.00,4.00,3.00,5.00,2,23,biology,10.00,,2,1,47,572.00,2,6,2,professor,5,13.64,18.18,20.45,13.64,15.91,18.18,6,7,7,7,5,,,,,,1,6.00,7.00,6.00,6.00,5.00,4.00,6.00,4.00,0,4.00,,,,,,,,,,,,6,,,,,,,19.05,14.29,19.05,16.67,16.67,14.29,9,5,6,8,7,8,13.64,18.18,20.45,15.91,13.64,18.18,6,5,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,142,1,-0.50,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,6.00,9.00,9.00,10.00,9.00,10.00,10.00,10.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,8.00,8.00,7.00,7.00,7.00,8.00,8.00,9.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,143,0,0.33,33,2,8.33,20.83,20.83,14.58,16.67,18.75,1,7.00,8.00,9.00,9.00,9.00,,7.00,5.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,5.00,5.00,5.00,6.00,6.00,6.00,6.00,6.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,144,0,0.03,23,2,16.00,16.00,16.00,18.00,18.00,16.00,0,5.00,5.00,6.00,6.00,5.00,5.00,5.00,8.00,1,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,8.00,8.00,8.00,8.00,8.00,8.00,7.00,7.00,1,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,145,0,0.11,24,2,11.36,18.18,22.73,18.18,11.36,18.18,0,6.00,9.00,8.00,8.00,7.00,10.00,8.00,1.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,146,0,0.13,36,2,18.18,18.18,18.18,18.18,13.64,13.64,0,6.00,8.00,10.00,,,,6.00,3.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,4.00,6.00,7.00,6.00,6.00,3.00,4.00,2.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,147,0,0.38,26,4,18.00,18.00,20.00,18.00,16.00,10.00,0,4.00,8.00,8.00,4.00,4.00,3.00,4.00,6.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,4.00,7.00,8.00,7.00,5.00,7.00,5.00,6.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,148,0,0.31,27,4,15.09,16.98,16.98,18.87,18.87,13.21,0,2.00,8.00,8.00,4.00,2.00,2.00,5.00,1.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,7.00,8.00,8.00,6.00,6.00,5.00,7.00,6.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,149,0,0.13,28,2,8.51,19.15,19.15,19.15,19.15,14.89,0,4.00,7.00,8.00,4.00,7.00,,4.00,7.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,5.00,6.00,6.00,6.00,6.00,6.00,6.00,5.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,150,0,0.40,31,2,12.00,20.00,20.00,20.00,14.00,14.00,0,7.00,8.00,8.00,8.00,8.00,,8.00,6.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,8.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,151,0,0.36,28,2,14.55,16.36,18.18,18.18,16.36,16.36,0,6.00,3.00,7.00,4.00,5.00,4.00,4.00,5.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,9.00,8.00,7.00,7.00,8.00,7.00,8.00,8.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,152,0,0.22,27,4,14.00,20.00,20.00,14.00,18.00,14.00,0,4.00,7.00,7.00,6.00,7.00,5.00,6.00,7.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,7.00,7.00,7.00,7.00,7.00,6.00,7.00,7.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,153,0,0.20,28,4,9.76,19.51,19.51,14.63,19.51,17.07,1,5.00,6.00,6.00,6.00,,,6.00,7.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,7.00,7.00,7.00,6.00,6.00,5.00,6.00,7.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,154,0,0.48,27,2,15.38,17.31,17.31,17.31,17.31,15.38,0,5.00,9.00,7.00,5.00,7.00,5.00,5.00,5.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,8.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,155,0,0.25,27,2,15.09,18.87,18.87,16.98,16.98,13.21,0,3.00,6.00,4.00,6.00,6.00,3.00,4.00,4.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,7.00,7.00,7.00,7.00,7.00,7.00,7.00,7.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,156,0,-0.01,30,1,14.00,18.00,16.00,18.00,18.00,16.00,0,6.00,9.00,10.00,9.00,10.00,5.00,7.00,7.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,0,7.00,8.00,8.00,7.00,7.00,6.00,6.00,8.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,11,1,7,157,0,0.29,28,4,14.29,16.33,16.33,18.37,18.37,16.33,0,2.00,8.00,8.00,7.00,6.00,7.00,2.00,6.00,2,23,Cell Biology,10.00,,4,1,22,439.00,1,4,2,TBA,8,16.67,16.67,16.67,16.67,16.67,16.67,5,5,5,5,5,,,,,,1,6.00,8.00,8.00,8.00,8.00,8.00,9.00,9.00,0,5.00,15.56,17.78,17.78,17.78,13.33,17.78,6.00,6.00,6.00,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,12,1,7,142,1,-0.59,24,2,14.29,14.29,21.43,21.43,19.05,9.52,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,9.00,2,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,1,8.00,8.00,9.00,8.00,7.00,8.00,8.00,7.00,0,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
169,12,1,7,143,0,0.27,33,2,8.33,20.83,20.83,14.58,16.67,18.75,1,8.00,9.00,9.00,8.00,8.00,8.00,8.00,5.00,2,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,0,7.00,9.00,9.00,8.00,8.00,8.00,7.00,7.00,0,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
169,12,1,7,144,0,0.55,23,2,16.00,16.00,16.00,18.00,18.00,16.00,1,7.00,7.00,8.00,8.00,6.00,7.00,7.00,6.00,1,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,0,8.00,7.00,8.00,9.00,7.00,9.00,8.00,7.00,1,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
169,12,1,7,145,0,-0.11,24,2,11.36,18.18,22.73,18.18,11.36,18.18,0,9.00,7.00,9.00,7.00,7.00,5.00,7.00,1.00,1,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,0,7.00,9.00,9.00,8.00,9.00,8.00,8.00,8.00,1,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
169,12,1,7,146,0,0.01,36,2,18.18,18.18,18.18,18.18,13.64,13.64,0,8.00,8.00,8.00,8.00,,,7.00,4.00,2,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,0,7.00,8.00,9.00,7.00,8.00,7.00,7.00,7.00,0,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
169,12,1,7,147,1,0.37,26,4,18.00,18.00,20.00,18.00,16.00,10.00,1,8.00,7.00,8.00,7.00,7.00,5.00,7.00,6.00,2,28,Microbiology,10.00,,2,2,31,383.00,2,6,2,Research scientist, professor,9,20.00,15.56,17.78,17.78,15.56,13.33,7,9,7,8,7,,,,,,1,10.00,8.00,8.00,9.00,8.00,,9.00,9.00,0,,,,,,,,,,,,,6,,,,,,,18.75,18.75,16.67,16.67,14.58,14.58,9,7,7,9,6,7,18.75,18.75,16.67,16.67,14.58,14.58,8,9,8,7,7,,,,,0,16.33,18.37,18.37,16.33,16.33,14.29,,,,,,,10,7,7,8,7,7,9,9,9,9,8,,8,9,8,7,7,,,
